Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"GTP-AFS 135"
"147 ", lm_hypercar_arx06, no,"0", "01:53.3570", "30.9850", "43.9650", "38.4070",  "F:M - R:M",     
"148 ", lm_hypercar_arx06, no,"0", "01:55.0630", "31.0700", "43.5330", "40.4600",  "F:M - R:M",     
"149 ", lm_hypercar_arx06, no,"0", "01:53.8600", "31.2260", "44.0200", "38.6140",  "F:M - R:M",     
"150 ", lm_hypercar_arx06, no,"0", "01:54.9180", "31.8380", "43.9700", "39.1100",  "F:M - R:M",     
"151 ", lm_hypercar_arx06, no,"0", "01:53.3590", "31.2200", "43.5250", "38.6140",  "F:M - R:M",     
"152 ", lm_hypercar_arx06, no,"0", "01:52.7040", "30.7450", "43.6280", "38.3310",  "F:M - R:M",     
"153 ", lm_hypercar_arx06, no,"0", "01:54.4800", "31.3870", "44.0410", "39.0520",  "F:M - R:M",     
"154 ", lm_hypercar_arx06, no,"0", "01:52.7690", "31.2570", "43.3070", "38.2050",  "F:M - R:M",     
"155 ", lm_hypercar_arx06, no,"0", "01:58.6180", "30.8540", "43.4300", "44.3340",  "F:M - R:M",     
"156 ", lm_hypercar_arx06, no,"0", "01:53.8470", "31.3880", "43.8980", "38.5610",  "F:M - R:M",     
"157 ", lm_hypercar_arx06, no,"0", "01:53.6200", "30.9100", "43.3750", "39.3350",  "F:M - R:M",     
"158 ", lm_hypercar_arx06, no,"0", "01:52.4070", "30.8080", "43.1140", "38.4850",  "F:M - R:M",     
"159 ", lm_hypercar_arx06, no,"0", "01:54.1730", "31.4550", "43.6130", "39.1050",  "F:M - R:M",     
"160 ", lm_hypercar_arx06, no,"0", "01:57.5250", "30.9180", "43.3250", "43.2820",  "F:M - R:M",     
"161 ", lm_hypercar_arx06, no,"0", "01:54.3800", "30.9640", "43.8300", "39.5860",  "F:M - R:M",     
"162 ", lm_hypercar_arx06, no,"0", "01:54.8380", "32.3530", "43.7800", "38.7050",  "F:M - R:M",     
"163 ", lm_hypercar_arx06, no,"0", "01:52.5050", "30.8400", "43.3530", "38.3120",  "F:M - R:M",     
"164 ", lm_hypercar_arx06, no,"0", "01:55.8420", "31.3760", "44.5050", "39.9610",  "F:M - R:M",     
"165 ", lm_hypercar_arx06, no,"0", "04:58.2730", "213.8440", "45.2880", "39.1410",  "F:M - R:M",     
"166 ", lm_hypercar_arx06, no,"0", "01:53.8730", "31.3430", "43.4210", "39.1090",  "F:M - R:M",     
"167 ", lm_hypercar_arx06, no,"0", "01:55.6030", "31.2500", "43.8440", "40.5090",  "F:M - R:M",     
"168 ", lm_hypercar_arx06, no,"0", "01:53.0770", "30.9030", "43.7400", "38.4340",  "F:M - R:M",     
"169 ", lm_hypercar_arx06, no,"0", "01:52.9960", "31.0200", "43.5330", "38.4430",  "F:M - R:M",     
"170 ", lm_hypercar_arx06, no,"0", "01:56.2720", "31.3120", "44.7070", "40.2530",  "F:M - R:M",     
"171 ", lm_hypercar_arx06, no,"0", "01:52.9730", "30.9750", "43.4070", "38.5910",  "F:M - R:M",     
"172 ", lm_hypercar_arx06, no,"0", "01:52.7050", "31.0710", "43.1990", "38.4350",  "F:M - R:M",     
"173 ", lm_hypercar_arx06, no,"0", "01:52.7170", "30.7450", "43.5650", "38.4070",  "F:M - R:M",     
"174 ", lm_hypercar_arx06, no,"0", "01:52.7170", "31.0960", "43.2860", "38.3350",  "F:M - R:M",     
"175 ", lm_hypercar_arx06, no,"0", "01:52.2400", "30.9380", "43.0030", "38.2990",  "F:M - R:M",     
"176 ", lm_hypercar_arx06, no,"0", "01:53.3970", "31.5910", "43.5380", "38.2680",  "F:M - R:M",     
"177 ", lm_hypercar_arx06, no,"0", "01:52.8780", "30.6720", "43.1000", "39.1060",  "F:M - R:M",     
"178 ", lm_hypercar_arx06, no,"0", "01:51.8880", "30.4960", "43.2450", "38.1470",  "F:M - R:M",     
"179 ", lm_hypercar_arx06, no,"0", "01:53.7280", "30.6450", "44.5850", "38.4980",  "F:M - R:M",     
"180 ", lm_hypercar_arx06, no,"0", "01:53.8280", "31.6000", "43.5560", "38.6720",  "F:M - R:M",     
"181 ", lm_hypercar_arx06, no,"0", "01:54.2040", "30.7290", "43.4880", "39.9870",  "F:M - R:M",     
"182 ", lm_hypercar_arx06, no,"0", "01:52.6300", "30.8420", "43.0570", "38.7310",  "F:M - R:M",     
Average,,,"01:58.3149", "34.7447", "44.0988", "39.4714"
Best possible,,, "01:51.5550", "30.4960", "42.9120", "38.1470"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"LMP2-DuckTales 313"
"1 ", lmp2_ligier_jsp217, no,"0", "03:42.0150", "79.9900", "70.1590", "71.8660",  "F:M - R:M",     
"2 ", lmp2_ligier_jsp217, no,"0", "02:09.5910", "43.2940", "46.5210", "39.7760",  "F:M - R:M",     
"3 ", lmp2_ligier_jsp217, no,"0", "01:56.1130", "32.0080", "44.8510", "39.2540",  "F:M - R:M",     
"4 ", lmp2_ligier_jsp217, no,"0", "01:57.2580", "32.2030", "44.9500", "40.1050",  "F:M - R:M",     
"5 ", lmp2_ligier_jsp217, no,"0", "01:56.4010", "31.9900", "44.8700", "39.5410",  "F:M - R:M",     
"6 ", lmp2_ligier_jsp217, no,"0", "01:56.5460", "32.2070", "45.2790", "39.0600",  "F:M - R:M",     
"7 ", lmp2_ligier_jsp217, no,"0", "01:55.5800", "31.8530", "44.7120", "39.0150",  "F:M - R:M",     
"8 ", lmp2_ligier_jsp217, no,"0", "01:55.7470", "32.1280", "44.6440", "38.9750",  "F:M - R:M",     
"9 ", lmp2_ligier_jsp217, no,"0", "01:56.7000", "32.2170", "45.4040", "39.0790",  "F:M - R:M",     
"10 ", lmp2_ligier_jsp217, no,"0", "01:55.6090", "32.3820", "44.2980", "38.9290",  "F:M - R:M",     
"11 ", lmp2_ligier_jsp217, no,"0", "01:55.0790", "31.8660", "44.4140", "38.7990",  "F:M - R:M",     
"12 ", lmp2_ligier_jsp217, no,"0", "01:55.3470", "31.7900", "44.7580", "38.7990",  "F:M - R:M",     
"13 ", lmp2_ligier_jsp217, no,"0", "01:54.9520", "31.8100", "44.1950", "38.9470",  "F:M - R:M",     
"14 ", lmp2_ligier_jsp217, no,"0", "01:55.4530", "31.6860", "44.7030", "39.0640",  "F:M - R:M",     
"15 ", lmp2_ligier_jsp217, no,"0", "01:55.7270", "31.7760", "44.3560", "39.5950",  "F:M - R:M",     
"16 ", lmp2_ligier_jsp217, no,"0", "01:57.0920", "31.7990", "46.0630", "39.2300",  "F:M - R:M",     
"17 ", lmp2_ligier_jsp217, no,"0", "01:55.6890", "32.1410", "44.3080", "39.2400",  "F:M - R:M",     
"18 ", lmp2_ligier_jsp217, no,"0", "01:58.0070", "32.0120", "44.3880", "41.6070",  "F:M - R:M",     
"19 ", lmp2_ligier_jsp217, no,"0", "05:08.0730", "221.6360", "46.8270", "39.6100",  "F:M - R:M",     
"20 ", lmp2_ligier_jsp217, no,"0", "01:56.5990", "32.1340", "45.2160", "39.2490",  "F:M - R:M",     
"21 ", lmp2_ligier_jsp217, no,"0", "01:57.0770", "32.4730", "45.1220", "39.4820",  "F:M - R:M",     
"22 ", lmp2_ligier_jsp217, no,"0", "01:55.8510", "31.8260", "44.7210", "39.3040",  "F:M - R:M",     
"23 ", lmp2_ligier_jsp217, no,"0", "01:56.2790", "32.1570", "44.8690", "39.2530",  "F:M - R:M",     
"24 ", lmp2_ligier_jsp217, no,"0", "01:55.6750", "31.7140", "44.8150", "39.1460",  "F:M - R:M",     
"25 ", lmp2_ligier_jsp217, no,"0", "01:56.5830", "32.0720", "45.2880", "39.2230",  "F:M - R:M",     
"26 ", lmp2_ligier_jsp217, no,"0", "01:55.4160", "31.8550", "44.6260", "38.9350",  "F:M - R:M",     
"27 ", lmp2_ligier_jsp217, no,"0", "01:55.8650", "32.0800", "44.7700", "39.0150",  "F:M - R:M",     
"28 ", lmp2_ligier_jsp217, no,"0", "01:56.7190", "32.0650", "45.3110", "39.3430",  "F:M - R:M",     
"29 ", lmp2_ligier_jsp217, no,"0", "01:56.3750", "32.6310", "44.6980", "39.0460",  "F:M - R:M",     
"30 ", lmp2_ligier_jsp217, no,"0", "01:54.9910", "32.0470", "44.1500", "38.7940",  "F:M - R:M",     
"31 ", lmp2_ligier_jsp217, no,"0", "01:56.1950", "32.2840", "44.7570", "39.1540",  "F:M - R:M",     
"32 ", lmp2_ligier_jsp217, no,"0", "01:56.9440", "32.1420", "45.3190", "39.4830",  "F:M - R:M",     
"33 ", lmp2_ligier_jsp217, no,"0", "01:56.6680", "32.1260", "44.9380", "39.6040",  "F:M - R:M",     
"34 ", lmp2_ligier_jsp217, no,"0", "01:54.9850", "31.9060", "44.3790", "38.7000",  "F:M - R:M",     
"35 ", lmp2_ligier_jsp217, no,"0", "01:56.2720", "31.7390", "44.5780", "39.9550",  "F:M - R:M",     
"36 ", lmp2_ligier_jsp217, no,"0", "01:55.6690", "32.0500", "44.8020", "38.8170",  "F:M - R:M",     
"37 ", lmp2_ligier_jsp217, no,"0", "01:55.2690", "31.6000", "44.4290", "39.2400",  "F:M - R:M",     
"38 ", lmp2_ligier_jsp217, no,"0", "01:55.4070", "32.1250", "44.4730", "38.8090",  "F:M - R:M",     
"39 ", lmp2_ligier_jsp217, no,"0", "01:55.3570", "31.7510", "44.8300", "38.7760",  "F:M - R:M",     
"40 ", lmp2_ligier_jsp217, no,"0", "01:57.2220", "31.6230", "46.7450", "38.8540",  "F:M - R:M",     
"41 ", lmp2_ligier_jsp217, no,"0", "01:55.5410", "31.8410", "44.8380", "38.8620",  "F:M - R:M",     
"42 ", lmp2_ligier_jsp217, no,"0", "01:56.7820", "32.5420", "44.5950", "39.6450",  "F:M - R:M",     
"43 ", lmp2_ligier_jsp217, no,"0", "01:55.7460", "31.6680", "45.0630", "39.0150",  "F:M - R:M",     
"44 ", lmp2_ligier_jsp217, no,"0", "01:57.3460", "31.9860", "44.9680", "40.3920",  "F:M - R:M",     
"45 ", lmp2_ligier_jsp217, no,"0", "01:56.4250", "31.8340", "45.4910", "39.1000",  "F:M - R:M",     
"46 ", lmp2_ligier_jsp217, no,"0", "01:55.4310", "31.8070", "44.2570", "39.3670",  "F:M - R:M",     
"47 ", lmp2_ligier_jsp217, no,"0", "01:56.0640", "31.8770", "45.1990", "38.9880",  "F:M - R:M",     
"48 ", lmp2_ligier_jsp217, no,"0", "01:55.2540", "31.5530", "44.4780", "39.2230",  "F:M - R:M",     
"49 ", lmp2_ligier_jsp217, no,"0", "01:56.4410", "31.9580", "44.1810", "40.3020",  "F:M - R:M",     
"50 ", lmp2_ligier_jsp217, no,"0", "05:02.4560", "216.9840", "45.9450", "39.5270",  "F:M - R:M",     
"51 ", lmp2_ligier_jsp217, no,"0", "01:57.7540", "32.7350", "45.6080", "39.4110",  "F:M - R:M",     
"52 ", lmp2_ligier_jsp217, no,"0", "01:55.8490", "32.0190", "44.5490", "39.2810",  "F:M - R:M",     
"53 ", lmp2_ligier_jsp217, no,"0", "01:56.3030", "32.1990", "45.0940", "39.0100",  "F:M - R:M",     
"54 ", lmp2_ligier_jsp217, no,"0", "01:55.5990", "31.8220", "44.7340", "39.0430",  "F:M - R:M",     
"55 ", lmp2_ligier_jsp217, no,"0", "01:57.7640", "31.9230", "46.7550", "39.0860",  "F:M - R:M",     
"56 ", lmp2_ligier_jsp217, no,"0", "01:55.7150", "32.2140", "44.4680", "39.0330",  "F:M - R:M",     
"57 ", lmp2_ligier_jsp217, no,"0", "01:55.6030", "31.9120", "44.7030", "38.9880",  "F:M - R:M",     
"58 ", lmp2_ligier_jsp217, no,"0", "01:55.3590", "32.1220", "44.3290", "38.9080",  "F:M - R:M",     
"59 ", lmp2_ligier_jsp217, no,"0", "02:07.6600", "31.9500", "55.3580", "40.3520",  "F:M - R:M",     
"60 ", lmp2_ligier_jsp217, no,"0", "01:57.4690", "33.1120", "44.7340", "39.6230",  "F:M - R:M",     
"61 ", lmp2_ligier_jsp217, no,"0", "01:56.7180", "32.0860", "44.9190", "39.7130",  "F:M - R:M",     
"62 ", lmp2_ligier_jsp217, no,"0", "01:55.4880", "31.9400", "44.4430", "39.1050",  "F:M - R:M",     
"63 ", lmp2_ligier_jsp217, no,"0", "01:55.4340", "31.8690", "44.1670", "39.3980",  "F:M - R:M",     
"64 ", lmp2_ligier_jsp217, no,"0", "01:56.9630", "32.3190", "45.1840", "39.4600",  "F:M - R:M",     
"65 ", lmp2_ligier_jsp217, no,"0", "01:55.8330", "31.7720", "44.8470", "39.2140",  "F:M - R:M",     
"66 ", lmp2_ligier_jsp217, no,"0", "01:55.1450", "31.9810", "44.4200", "38.7440",  "F:M - R:M",     
"67 ", lmp2_ligier_jsp217, no,"0", "01:55.4270", "31.9790", "44.5150", "38.9330",  "F:M - R:M",     
"68 ", lmp2_ligier_jsp217, no,"0", "01:55.7520", "31.7810", "44.2450", "39.7260",  "F:M - R:M",     
"69 ", lmp2_ligier_jsp217, no,"0", "01:55.2800", "31.8690", "44.2520", "39.1590",  "F:M - R:M",     
"70 ", lmp2_ligier_jsp217, no,"0", "01:57.5560", "31.6510", "44.3700", "41.5350",  "F:M - R:M",     
"71 ", lmp2_ligier_jsp217, no,"0", "01:55.0430", "31.8480", "44.4460", "38.7490",  "F:M - R:M",     
"72 ", lmp2_ligier_jsp217, no,"0", "01:55.9590", "32.0340", "45.1080", "38.8170",  "F:M - R:M",     
"73 ", lmp2_ligier_jsp217, no,"0", "01:54.7270", "31.8420", "44.1980", "38.6870",  "F:M - R:M",     
"74 ", lmp2_ligier_jsp217, no,"0", "01:56.6270", "31.8340", "45.1570", "39.6360",  "F:M - R:M",     
"75 ", lmp2_ligier_jsp217, no,"0", "01:55.1170", "32.0110", "44.3430", "38.7630",  "F:M - R:M",     
"76 ", lmp2_ligier_jsp217, no,"0", "01:55.8130", "32.0950", "44.5590", "39.1590",  "F:M - R:M",     
"77 ", lmp2_ligier_jsp217, no,"0", "01:55.1380", "31.9240", "44.4460", "38.7680",  "F:M - R:M",     
"78 ", lmp2_ligier_jsp217, no,"0", "01:55.1420", "31.6900", "44.7710", "38.6810",  "F:M - R:M",     
"79 ", lmp2_ligier_jsp217, no,"0", "01:55.7110", "31.7910", "44.7300", "39.1900",  "F:M - R:M",     
"80 ", lmp2_ligier_jsp217, no,"0", "01:56.4840", "31.6720", "44.4200", "40.3920",  "F:M - R:M",     
"81 ", lmp2_ligier_jsp217, no,"0", "04:54.1020", "208.9570", "45.8330", "39.3120",  "F:M - R:M",     
"82 ", lmp2_ligier_jsp217, no,"0", "01:55.8930", "32.0080", "44.8150", "39.0700",  "F:M - R:M",     
"83 ", lmp2_ligier_jsp217, no,"0", "01:55.7210", "32.0980", "44.8780", "38.7450",  "F:M - R:M",     
"84 ", lmp2_ligier_jsp217, no,"0", "01:56.4990", "31.7900", "44.5590", "40.1500",  "F:M - R:M",     
"85 ", lmp2_ligier_jsp217, no,"0", "01:55.9550", "32.0800", "44.8470", "39.0280",  "F:M - R:M",     
"86 ", lmp2_ligier_jsp217, no,"0", "01:55.6080", "31.8440", "44.8790", "38.8850",  "F:M - R:M",     
"87 ", lmp2_ligier_jsp217, no,"0", "01:58.3680", "32.7590", "45.3420", "40.2670",  "F:M - R:M",     
"88 ", lmp2_ligier_jsp217, no,"0", "01:56.0000", "31.9630", "44.3880", "39.6490",  "F:M - R:M",     
"89 ", lmp2_ligier_jsp217, no,"0", "01:57.2280", "33.8520", "44.2610", "39.1150",  "F:M - R:M",     
"90 ", lmp2_ligier_jsp217, no,"0", "01:55.7400", "31.6160", "45.1270", "38.9970",  "F:M - R:M",     
"91 ", lmp2_ligier_jsp217, no,"0", "01:55.7980", "32.1160", "44.5270", "39.1550",  "F:M - R:M",     
"92 ", lmp2_ligier_jsp217, no,"0", "01:56.0830", "31.6140", "44.7390", "39.7300",  "F:M - R:M",     
"93 ", lmp2_ligier_jsp217, no,"0", "01:54.8500", "31.8030", "44.5500", "38.4970",  "F:M - R:M",     
"94 ", lmp2_ligier_jsp217, no,"0", "01:54.7820", "31.9910", "44.3070", "38.4840",  "F:M - R:M",     
"95 ", lmp2_ligier_jsp217, no,"0", "02:08.3160", "31.7320", "57.4470", "39.1370",  "F:M - R:M",     
"96 ", lmp2_ligier_jsp217, no,"0", "01:55.1550", "31.7070", "44.4500", "38.9980",  "F:M - R:M",     
"97 ", lmp2_ligier_jsp217, no,"0", "01:58.9970", "33.6590", "45.7920", "39.5460",  "F:M - R:M",     
"98 ", lmp2_ligier_jsp217, no,"0", "01:54.4290", "31.7410", "44.2080", "38.4800",  "F:M - R:M",     
"99 ", lmp2_ligier_jsp217, no,"0", "01:55.5460", "31.6350", "44.3510", "39.5600",  "F:M - R:M",     
"100 ", lmp2_ligier_jsp217, no,"0", "01:54.7820", "31.9560", "44.1630", "38.6630",  "F:M - R:M",     
"101 ", lmp2_ligier_jsp217, no,"0", "01:56.6420", "32.8260", "44.8820", "38.9340",  "F:M - R:M",     
"102 ", lmp2_ligier_jsp217, no,"0", "01:56.0850", "31.9210", "45.1220", "39.0420",  "F:M - R:M",     
"103 ", lmp2_ligier_jsp217, no,"0", "01:55.8110", "31.9540", "44.9010", "38.9560",  "F:M - R:M",     
"104 ", lmp2_ligier_jsp217, no,"0", "01:55.2380", "32.0340", "44.3430", "38.8610",  "F:M - R:M",     
"105 ", lmp2_ligier_jsp217, no,"0", "01:56.4490", "32.8250", "44.4870", "39.1370",  "F:M - R:M",     
"106 ", lmp2_ligier_jsp217, no,"0", "01:55.2370", "31.6310", "44.5730", "39.0330",  "F:M - R:M",     
"107 ", lmp2_ligier_jsp217, no,"0", "01:54.9710", "31.7670", "44.2120", "38.9920",  "F:M - R:M",     
"108 ", lmp2_ligier_jsp217, no,"0", "01:55.0950", "31.4400", "44.3880", "39.2670",  "F:M - R:M",     
"109 ", lmp2_ligier_jsp217, no,"0", "01:54.8260", "31.7150", "44.2360", "38.8750",  "F:M - R:M",     
"110 ", lmp2_ligier_jsp217, no,"0", "01:55.2860", "31.7980", "44.6760", "38.8120",  "F:M - R:M",     
"111 ", lmp2_ligier_jsp217, no,"0", "01:56.6830", "31.9210", "44.5090", "40.2530",  "F:M - R:M",     
"112 ", lmp2_ligier_jsp217, no,"0", "02:39.4580", "72.9150", "46.3860", "40.1570",  "F:M - R:M",     
"113 ", lmp2_ligier_jsp217, no,"0", "01:55.9770", "32.3210", "44.5820", "39.0740",  "F:M - R:M",     
"114 ", lmp2_ligier_jsp217, no,"0", "01:55.3480", "31.7880", "44.5630", "38.9970",  "F:M - R:M",     
"115 ", lmp2_ligier_jsp217, no,"0", "01:55.9300", "31.9640", "45.1180", "38.8480",  "F:M - R:M",     
"116 ", lmp2_ligier_jsp217, no,"0", "01:55.5480", "32.2390", "44.5680", "38.7410",  "F:M - R:M",     
"117 ", lmp2_ligier_jsp217, no,"0", "01:55.9830", "32.3630", "44.7040", "38.9160",  "F:M - R:M",     
"118 ", lmp2_ligier_jsp217, no,"0", "01:55.9370", "31.9720", "44.8160", "39.1490",  "F:M - R:M",     
"119 ", lmp2_ligier_jsp217, no,"0", "01:59.2300", "31.9710", "47.0870", "40.1720",  "F:M - R:M",     
"120 ", lmp2_ligier_jsp217, no,"0", "01:55.9350", "32.6220", "44.5400", "38.7730",  "F:M - R:M",     
"121 ", lmp2_ligier_jsp217, no,"0", "01:55.4240", "32.0480", "44.7170", "38.6590",  "F:M - R:M",     
"122 ", lmp2_ligier_jsp217, no,"0", "01:55.5090", "31.5300", "44.6030", "39.3760",  "F:M - R:M",     
"123 ", lmp2_ligier_jsp217, no,"0", "01:57.8270", "33.6190", "45.2920", "38.9160",  "F:M - R:M",     
"124 ", lmp2_ligier_jsp217, no,"0", "01:54.7930", "31.6690", "44.3160", "38.8080",  "F:M - R:M",     
"125 ", lmp2_ligier_jsp217, no,"0", "01:55.2240", "31.5320", "44.5150", "39.1770",  "F:M - R:M",     
"126 ", lmp2_ligier_jsp217, no,"0", "01:55.7040", "31.9400", "44.6540", "39.1100",  "F:M - R:M",     
"127 ", lmp2_ligier_jsp217, no,"0", "01:55.4830", "31.9770", "44.3110", "39.1950",  "F:M - R:M",     
"128 ", lmp2_ligier_jsp217, no,"0", "01:56.1150", "31.7220", "44.9910", "39.4020",  "F:M - R:M",     
"129 ", lmp2_ligier_jsp217, no,"0", "01:55.3120", "31.8690", "44.4820", "38.9610",  "F:M - R:M",     
"130 ", lmp2_ligier_jsp217, no,"0", "01:57.2040", "32.8600", "45.4450", "38.8990",  "F:M - R:M",     
"131 ", lmp2_ligier_jsp217, no,"0", "01:55.5770", "31.7470", "44.1720", "39.6580",  "F:M - R:M",     
"132 ", lmp2_ligier_jsp217, no,"0", "01:55.7020", "31.8090", "44.2570", "39.6360",  "F:M - R:M",     
"133 ", lmp2_ligier_jsp217, no,"0", "01:54.5480", "31.6140", "44.2840", "38.6500",  "F:M - R:M",     
"134 ", lmp2_ligier_jsp217, no,"0", "01:54.6800", "31.5610", "44.3380", "38.7810",  "F:M - R:M",     
"135 ", lmp2_ligier_jsp217, no,"0", "01:56.1740", "31.8800", "45.3470", "38.9470",  "F:M - R:M",     
"136 ", lmp2_ligier_jsp217, no,"0", "01:54.9320", "31.7010", "44.2890", "38.9420",  "F:M - R:M",     
"137 ", lmp2_ligier_jsp217, no,"0", "01:55.3740", "31.5650", "44.6950", "39.1140",  "F:M - R:M",     
"138 ", lmp2_ligier_jsp217, no,"0", "01:57.3330", "31.9220", "46.1750", "39.2360",  "F:M - R:M",     
"139 ", lmp2_ligier_jsp217, no,"0", "01:55.2090", "31.7520", "44.3600", "39.0970",  "F:M - R:M",     
"140 ", lmp2_ligier_jsp217, no,"0", "01:54.9340", "31.5990", "44.2120", "39.1230",  "F:M - R:M",     
"141 ", lmp2_ligier_jsp217, no,"0", "01:55.0430", "31.5410", "44.6810", "38.8210",  "F:M - R:M",     
"142 ", lmp2_ligier_jsp217, no,"0", "01:56.6510", "31.7050", "44.9780", "39.9680",  "F:M - R:M",     
"143 ", lmp2_ligier_jsp217, no,"0", "04:56.3230", "210.5980", "46.2960", "39.4290",  "F:M - R:M",     
"144 ", lmp2_ligier_jsp217, no,"0", "01:56.3480", "32.0820", "45.1750", "39.0910",  "F:M - R:M",     
"145 ", lmp2_ligier_jsp217, no,"0", "01:55.9540", "31.7770", "44.7700", "39.4070",  "F:M - R:M",     
"146 ", lmp2_ligier_jsp217, no,"0", "01:54.8590", "31.7350", "44.4780", "38.6460",  "F:M - R:M",     
"147 ", lmp2_ligier_jsp217, no,"0", "01:59.3910", "31.8570", "47.6050", "39.9290",  "F:M - R:M",     
"148 ", lmp2_ligier_jsp217, no,"0", "01:55.8340", "31.8420", "45.1210", "38.8710",  "F:M - R:M",     
"149 ", lmp2_ligier_jsp217, no,"0", "01:55.8180", "32.0590", "44.6810", "39.0780",  "F:M - R:M",     
"150 ", lmp2_ligier_jsp217, no,"0", "01:55.3660", "31.8960", "44.4680", "39.0020",  "F:M - R:M",     
"151 ", lmp2_ligier_jsp217, no,"0", "01:55.4440", "31.7850", "44.8100", "38.8490",  "F:M - R:M",     
"152 ", lmp2_ligier_jsp217, no,"0", "01:56.3080", "32.8240", "44.4150", "39.0690",  "F:M - R:M",     
"153 ", lmp2_ligier_jsp217, no,"0", "01:55.2150", "31.9690", "44.5730", "38.6730",  "F:M - R:M",     
"154 ", lmp2_ligier_jsp217, no,"0", "01:55.8610", "31.7150", "44.6990", "39.4470",  "F:M - R:M",     
"155 ", lmp2_ligier_jsp217, no,"0", "01:55.6510", "31.8340", "45.1400", "38.6770",  "F:M - R:M",     
"156 ", lmp2_ligier_jsp217, no,"0", "01:54.2020", "31.5910", "44.1130", "38.4980",  "F:M - R:M",     
"157 ", lmp2_ligier_jsp217, no,"0", "01:54.6390", "31.7440", "44.2940", "38.6010",  "F:M - R:M",     
"158 ", lmp2_ligier_jsp217, no,"0", "01:57.6560", "32.2110", "44.6490", "40.7960",  "F:M - R:M",     
"159 ", lmp2_ligier_jsp217, no,"0", "01:56.2820", "32.0870", "45.5850", "38.6100",  "F:M - R:M",     
"160 ", lmp2_ligier_jsp217, no,"0", "01:55.6800", "31.7370", "44.9950", "38.9480",  "F:M - R:M",     
"161 ", lmp2_ligier_jsp217, no,"0", "01:54.8260", "31.7600", "44.2940", "38.7720",  "F:M - R:M",     
"162 ", lmp2_ligier_jsp217, no,"0", "01:56.0700", "31.8570", "44.3880", "39.8250",  "F:M - R:M",     
"163 ", lmp2_ligier_jsp217, no,"0", "01:54.6420", "31.7920", "44.2210", "38.6290",  "F:M - R:M",     
"164 ", lmp2_ligier_jsp217, no,"0", "01:55.2540", "31.6430", "44.8200", "38.7910",  "F:M - R:M",     
"165 ", lmp2_ligier_jsp217, no,"0", "01:54.8040", "31.6710", "44.3610", "38.7720",  "F:M - R:M",     
"166 ", lmp2_ligier_jsp217, no,"0", "01:57.9670", "32.2560", "44.6310", "41.0800",  "F:M - R:M",     
"167 ", lmp2_ligier_jsp217, no,"0", "02:36.3000", "71.9510", "45.6260", "38.7230",  "F:M - R:M",     
"168 ", lmp2_ligier_jsp217, no,"0", "01:54.9930", "31.9670", "44.3700", "38.6560",  "F:M - R:M",     
"169 ", lmp2_ligier_jsp217, no,"0", "01:55.3340", "31.7780", "44.5730", "38.9830",  "F:M - R:M",     
"170 ", lmp2_ligier_jsp217, no,"0", "01:55.6480", "31.8940", "44.6180", "39.1360",  "F:M - R:M",     
"171 ", lmp2_ligier_jsp217, no,"0", "01:56.3570", "31.8750", "44.8060", "39.6760",  "F:M - R:M",     
"172 ", lmp2_ligier_jsp217, no,"0", "01:55.5400", "32.0420", "44.5690", "38.9290",  "F:M - R:M",     
"173 ", lmp2_ligier_jsp217, no,"0", "01:55.0620", "31.8340", "44.4910", "38.7370",  "F:M - R:M",     
"174 ", lmp2_ligier_jsp217, no,"0", "01:55.3350", "32.1470", "44.6500", "38.5380",  "F:M - R:M",     
"175 ", lmp2_ligier_jsp217, no,"0", "01:55.2090", "31.6340", "44.4780", "39.0970",  "F:M - R:M",     
"176 ", lmp2_ligier_jsp217, no,"0", "01:54.9880", "31.8960", "44.2700", "38.8220",  "F:M - R:M",     
"177 ", lmp2_ligier_jsp217, no,"0", "01:54.8000", "31.8380", "44.1140", "38.8480",  "F:M - R:M",     
